farm_id,AddressKey,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,COMPANY_NAME,company_id,doc_id_latest,Titel_latest,Datum_latest,Instantie_latest,stage_latest_llm,stage_latest_manual,URL_BEKENDMAKING,URL_PDF,doc_ids_all,AddressKeyAll
FARM0238,ruitenbeekweg|4||6741 hc|lunteren,Ruitenbeekweg,4,,6741 HC,Lunteren,,,doc_00218,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Ruitenbeekweg 4 te Lunteren",2025-08-12,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-13201.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-13201/1/pdf/prb-2025-13201.pdf,"doc_00218,doc_00323",ruitenbeekweg|4||6741 hc|lunteren
FARM0239,dijkgraaf|3|a|6721 nj|bennekom,Dijkgraaf,3,a,6721 NJ,Bennekom,,,doc_00253,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Dijkgraaf 3a te Bennekom",2025-07-24,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-12178.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-12178/1/pdf/prb-2025-12178.pdf,"doc_00253,doc_00326",dijkgraaf|3|a|6721 nj|bennekom
FARM0240,klein dongenseweg|51||5106 ab|dongen,Klein Dongenseweg,51,,5106 AB,Dongen,R. en R. Peeters VOF,,doc_00269,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - R. en R. Peeters VOF, Klein Dongenseweg 51, 5106 AB te Dongen",2025-07-15,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11540.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11540/1/pdf/prb-2025-11540.pdf,"doc_00269,doc_00327",klein dongenseweg|51||5106 ab|dongen
FARM0241,koekamperweg|19||3882 tc|putten,Koekamperweg,19,,3882 TC,Putten,,,doc_00256,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Koekamperweg 19-21 te Putten",2025-07-22,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11949.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11949/1/pdf/prb-2025-11949.pdf,"doc_00256,doc_00328","koekamperweg|19||3882 tc|putten,koekamperweg|21||3882 tc|putten"
FARM0241,koekamperweg|21||3882 tc|putten,Koekamperweg,21,,3882 TC,Putten,,,doc_00256,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Koekamperweg 19-21 te Putten",2025-07-22,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11949.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11949/1/pdf/prb-2025-11949.pdf,"doc_00256,doc_00328","koekamperweg|19||3882 tc|putten,koekamperweg|21||3882 tc|putten"
FARM0242,goorsteeg|14||3882 le|putten,Goorsteeg,14,,3882 LE,Putten,,,doc_00259,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 14-16 te Putten",2025-07-21,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11923.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11923/1/pdf/prb-2025-11923.pdf,"doc_00259,doc_00330","goorsteeg|14||3882 le|putten,goorsteeg|16||3882 le|putten"
FARM0242,goorsteeg|16||3882 le|putten,Goorsteeg,16,,3882 LE,Putten,,,doc_00259,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 14-16 te Putten",2025-07-21,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11923.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11923/1/pdf/prb-2025-11923.pdf,"doc_00259,doc_00330","goorsteeg|14||3882 le|putten,goorsteeg|16||3882 le|putten"
FARM0243,hulterweg|1||6456 bx|bingelrade,Hulterweg,1,,6456 BX,Bingelrade,,,doc_00331,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Hulterweg 1, 6456 BX Bingelrade",2025-05-20,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-8132.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-8132/1/pdf/prb-2025-8132.pdf,doc_00331,hulterweg|1||6456 bx|bingelrade
FARM0244,steegse peelweg|51||5809 ed|leunen,Steegse Peelweg,51,,5809 ED,Leunen,,,doc_00332,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Steegse Peelweg 51, 5809 ED Leunen",2025-05-19,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-8018.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-8018/1/pdf/prb-2025-8018.pdf,doc_00332,steegse peelweg|51||5809 ed|leunen
FARM0245,herelsestraat|194|a|4726 st|heerle,Herelsestraat,194,a,4726 ST,Heerle,W.K. Heerle VOF,,doc_00333,"Provincie Noord-Brabant – ontwerpbesluit aanvraag omgevingsvergunning - W.K. Heerle VOF, Herelsestraat 194a, 4726 ST te Heerle",2025-05-16,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-7930.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7930/1/pdf/prb-2025-7930.pdf,"doc_00333,doc_00398",herelsestraat|194|a|4726 st|heerle
FARM0246,beulekampersteeg|16||3882 lk|putten,Beulekampersteeg,16,,3882 LK,Putten,,,doc_00220,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Beulekampersteeg 16 te Putten",2025-08-12,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-13196.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-13196/1/pdf/prb-2025-13196.pdf,"doc_00220,doc_00336",beulekampersteeg|16||3882 lk|putten
FARM0247,sint lambertusdijk|2||5953 th|reuver,Sint Lambertusdijk,2,,5953 TH,Reuver,,,doc_00337,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Sint Lambertusdijk 2, 5953 TH Reuver",2025-05-16,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7922.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7922/1/pdf/prb-2025-7922.pdf,doc_00337,sint lambertusdijk|2||5953 th|reuver
FARM0248,heinsbergerweg|25||6065 nk|montfort,Heinsbergerweg,25,,6065 NK,Montfort,,,doc_00338,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Heinsbergerweg 25, 6065 NK Montfort",2025-05-16,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7913.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7913/1/pdf/prb-2025-7913.pdf,doc_00338,heinsbergerweg|25||6065 nk|montfort
FARM0249,roosendaalseweg|117||3882 mn|putten,Roosendaalseweg,117,,3882 MN,Putten,,,doc_00262,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Roosendaalseweg 117 te Putten",2025-07-17,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11737.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11737/1/pdf/prb-2025-11737.pdf,"doc_00262,doc_00339",roosendaalseweg|117||3882 mn|putten
FARM0250,oudedijk|15||3888 mp|uddel,Oudedijk,15,,3888 MP,Uddel,,,doc_00274,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Oudedijk 15 te Uddel",2025-07-10,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11272.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11272/1/pdf/prb-2025-11272.pdf,"doc_00274,doc_00340",oudedijk|15||3888 mp|uddel
FARM0251,teeuwenhofweg|18||5809 ej|leunen,Teeuwenhofweg,18,,5809 EJ,Leunen,,,doc_00341,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Teeuwenhofweg 18, 5809 EJ Leunen",2025-05-12,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7623.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7623/1/pdf/prb-2025-7623.pdf,doc_00341,teeuwenhofweg|18||5809 ej|leunen
FARM0252,veldhuizerweg|14||6741 hh|lunteren,Veldhuizerweg,14,,6741 HH,Lunteren,,,doc_00343,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Veldhuizerweg 14 te Lunteren",2025-05-09,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-7497.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7497/1/pdf/prb-2025-7497.pdf,doc_00343,veldhuizerweg|14||6741 hh|lunteren
FARM0253,brouwersbosweg|22||3849 ng|hierden,Brouwersbosweg,22,,3849 NG,Hierden,,,doc_00254,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Brouwersbosweg 22 te Hierden",2025-07-24,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-12176.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-12176/1/pdf/prb-2025-12176.pdf,"doc_00254,doc_00325,doc_00344",brouwersbosweg|22||3849 ng|hierden
FARM0254,brouwersbosweg|18||3849 ng|hierden,Brouwersbosweg,18,,3849 NG,Hierden,,,doc_00228,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Brouwersbosweg 18 te Hierden",2025-08-07,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-12950.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-12950/1/pdf/prb-2025-12950.pdf,"doc_00228,doc_00345",brouwersbosweg|18||3849 ng|hierden
FARM0255,uddelerveen|72||3888 mn|uddel,Uddelerveen,72,,3888 MN,Uddel,,,doc_00346,"Provincie Gelderland Wet natuurbescherming, locatie Uddelerveen 72 te Uddel",2025-05-07,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-7371.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7371/1/pdf/prb-2025-7371.pdf,doc_00346,uddelerveen|72||3888 mn|uddel
FARM0256,nieuwenhofweg|4||5962 ns|melderslo,Nieuwenhofweg,4,,5962 NS,Melderslo,,,doc_00347,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Nieuwenhofweg 4, 5962 NS Melderslo",2025-05-07,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7305.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7305/1/pdf/prb-2025-7305.pdf,doc_00347,nieuwenhofweg|4||5962 ns|melderslo
FARM0257,weperpolder|10||8431 rk|oosterwolde,Weperpolder,10,,8431 RK,Oosterwolde,,,doc_00349,Ontvangen aanvraag omgevingsvergunning – Stikstof,2025-05-02,Fryslân,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7166.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7166/1/pdf/prb-2025-7166.pdf,doc_00349,weperpolder|10||8431 rk|oosterwolde
FARM0258,meulunterseweg|87||6741 hm|lunteren,Meulunterseweg,87,,6741 HM,Lunteren,,,doc_00291,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Meulunterseweg 87 te Lunteren",2025-06-26,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-10336.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10336/1/pdf/prb-2025-10336.pdf,"doc_00291,doc_00350",meulunterseweg|87||6741 hm|lunteren
FARM0259,groeze|12||5986 nt|beringe,Groeze,12,,5986 NT,Beringe,,,doc_00351,"Aanvraag Omgevingsvergunning Natura 2000 activiteit intrekken van de natuurvergunning (LBV/LBV+), Groeze 12, 5986 NT Beringe",2025-04-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6983.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6983/1/pdf/prb-2025-6983.pdf,doc_00351,groeze|12||5986 nt|beringe
FARM0260,timmermannsweg|98||5813 ap|ysselsteyn,Timmermannsweg,98,,5813 AP,Ysselsteyn,,,doc_00352,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Timmermannsweg 98, 5813 AP Ysselsteyn",2025-04-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7034.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7034/1/pdf/prb-2025-7034.pdf,doc_00352,timmermannsweg|98||5813 ap|ysselsteyn
FARM0261,heerenvenweg|6||5856 cj|wellerlooi,Heerenvenweg,6,,5856 CJ,Wellerlooi,,,doc_00353,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Heerenvenweg 6, 5856 CJ Wellerlooi",2025-04-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-7001.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-7001/1/pdf/prb-2025-7001.pdf,doc_00353,heerenvenweg|6||5856 cj|wellerlooi
FARM0262,heinsbergerweg|8||6065 nk|montfort,Heinsbergerweg,8,,6065 NK,Montfort,,,doc_00354,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Heinsbergerweg 8, 6065 NK Montfort",2025-04-29,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6921.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6921/1/pdf/prb-2025-6921.pdf,doc_00354,heinsbergerweg|8||6065 nk|montfort
FARM0263,heinsbergerweg|7||6065 nk|montfort,Heinsbergerweg,7,,6065 NK,Montfort,,,doc_00355,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Heinsbergerweg 7, 6065 NK Montfort",2025-04-29,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6920.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6920/1/pdf/prb-2025-6920.pdf,doc_00355,heinsbergerweg|7||6065 nk|montfort
FARM0264,grote bosweg|3||6276 pk|heijenrath,Grote Bosweg,3,,6276 PK,Heijenrath,,,doc_00356,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Grote Bosweg 3, 6276 PK Heijenrath",2025-04-29,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6912.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6912/1/pdf/prb-2025-6912.pdf,doc_00356,grote bosweg|3||6276 pk|heijenrath
FARM0265,wanssumseweg|12||5862 aa|geijsteren,Wanssumseweg,12,,5862 AA,Geijsteren,,,doc_00359,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Wanssumseweg 12, 5862 AA Geijsteren",2025-04-22,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6393.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6393/1/pdf/prb-2025-6393.pdf,doc_00359,wanssumseweg|12||5862 aa|geijsteren
FARM0266,holstraat|12||5864 dc|meerlo,Holstraat,12,,5864 DC,Meerlo,,,doc_00360,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Holstraat 12, 5864 DC Meerlo",2025-04-22,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6391.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6391/1/pdf/prb-2025-6391.pdf,doc_00360,holstraat|12||5864 dc|meerlo
FARM0267,heidseschoolweg|1|a|5812 ak|heide,Heidseschoolweg,1,A,5812 AK,Heide,,,doc_00361,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Heidseschoolweg 1A, 5812 AK Heide",2025-04-22,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6389.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6389/1/pdf/prb-2025-6389.pdf,doc_00361,heidseschoolweg|1|a|5812 ak|heide
FARM0268,scheulderdorpsstraat|60||6307 pc|scheulder,Scheulderdorpsstraat,60,,6307 PC,Scheulder,,,doc_00362,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Scheulderdorpsstraat 60, 6307 PC Scheulder",2025-04-17,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6192.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6192/1/pdf/prb-2025-6192.pdf,doc_00362,scheulderdorpsstraat|60||6307 pc|scheulder
FARM0269,haag|19||5815 cb|merselo,Haag,19,,5815 CB,Merselo,,,doc_00363,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Haag 19, 5815 CB Merselo",2025-04-17,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6194.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6194/1/pdf/prb-2025-6194.pdf,doc_00363,haag|19||5815 cb|merselo
FARM0270,meerselsepeel|1||5813 ag|ysselsteyn,Meerselsepeel,1,,5813 AG,Ysselsteyn,,,doc_00364,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Meerselsepeel 1 en 2, 5813 AG Ysselsteyn",2025-04-15,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6087.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6087/1/pdf/prb-2025-6087.pdf,doc_00364,"meerselsepeel|1||5813 ag|ysselsteyn,meerselsepeel|2||5813 ag|ysselsteyn"
FARM0270,meerselsepeel|2||5813 ag|ysselsteyn,Meerselsepeel,2,,5813 AG,Ysselsteyn,,,doc_00364,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Meerselsepeel 1 en 2, 5813 AG Ysselsteyn",2025-04-15,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-6087.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-6087/1/pdf/prb-2025-6087.pdf,doc_00364,"meerselsepeel|1||5813 ag|ysselsteyn,meerselsepeel|2||5813 ag|ysselsteyn"
FARM0271,holthoevensestraat|3||7384 sp|wilp,Holthoevensestraat,3,,7384 SP,Wilp,,,doc_00324,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Holthoevensestraat 3 te Wilp",2025-06-02,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-8841.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-8841/1/pdf/prb-2025-8841.pdf,"doc_00324,doc_00365",holthoevensestraat|3||7384 sp|wilp
FARM0272,rouwkuilenweg|29|b|5813 bh|ysselsteyn,Rouwkuilenweg,29,B,5813 BH,Ysselsteyn,,,doc_00366,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Rouwkuilenweg 29B, 5813 BH Ysselsteyn",2025-04-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-5795.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-5795/1/pdf/prb-2025-5795.pdf,doc_00366,rouwkuilenweg|29|b|5813 bh|ysselsteyn
FARM0273,timmermannsweg|135||5813 am|ysselsteyn,Timmermannsweg,135,,5813 AM,Ysselsteyn,,,doc_00367,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Timmermannsweg 135, 5813 AM Ysselsteyn",2025-03-26,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-4727.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-4727/1/pdf/prb-2025-4727.pdf,doc_00367,timmermannsweg|135||5813 am|ysselsteyn
FARM0274,waatskamp|27|b|6035 bs|ospel,Waatskamp,27,B,6035 BS,Ospel,,,doc_00368,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Waatskamp 27B, 6035 BS Ospel",2025-03-07,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-3581.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-3581/1/pdf/prb-2025-3581.pdf,doc_00368,waatskamp|27|b|6035 bs|ospel
FARM0275,napoleonsweg noord|8||6096 nc|grathem,Napoleonsweg Noord,8,,6096 NC,Grathem,,,doc_00370,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Napoleonsweg Noord 8, 6096 NC Grathem",2025-03-07,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-3582.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-3582/1/pdf/prb-2025-3582.pdf,doc_00370,napoleonsweg noord|8||6096 nc|grathem
FARM0276,de zomp|9||5807 eb|oostrum,De Zomp,9,,5807 EB,Oostrum,,,doc_00372,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), De Zomp 9, 5807 EB Oostrum",2025-03-03,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-3193.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-3193/1/pdf/prb-2025-3193.pdf,"doc_00372,doc_00401",de zomp|9||5807 eb|oostrum
FARM0277,engerstraat|3||6012 ra|haler,Engerstraat,3,,6012 RA,Haler,,,doc_00373,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Engerstraat 3, 6012 RA Haler",2025-02-28,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-3075.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-3075/1/pdf/prb-2025-3075.pdf,doc_00373,engerstraat|3||6012 ra|haler
FARM0278,paarloweg|5||6077 nr|sint odiliënberg,Paarloweg,5,,6077 NR,Sint Odiliënberg,,,doc_00374,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Paarloweg 5, 6077 NR Sint Odiliënberg",2025-02-26,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-2925.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-2925/1/pdf/prb-2025-2925.pdf,doc_00374,paarloweg|5||6077 nr|sint odiliënberg
FARM0279,wijffelterbroekdijk|51||6006 vg|weert,Wijffelterbroekdijk,51,,6006 VG,Weert,,,doc_00060,"Kennisgeving omgevingsvergunning Natura 2000-activiteit, Wijffelterbroekdijk 51, 6006 VG Weert, Z2025-00000303",2025-10-30,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-17951.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-17951/1/pdf/prb-2025-17951.pdf,"doc_00060,doc_00375",wijffelterbroekdijk|51||6006 vg|weert
FARM0280,eerdweg|4||6099 br|beegden,Eerdweg,4,,6099 BR,Beegden,,,doc_00376,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Eerdweg 4, 6099 BR Beegden",2025-02-18,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-2486.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-2486/1/pdf/prb-2025-2486.pdf,doc_00376,eerdweg|4||6099 br|beegden
FARM0281,scheiweg|25||5809 eh|leunen,Scheiweg,25,,5809 EH,Leunen,,,doc_00377,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Scheiweg 25, 5809 EH Leunen",2025-02-13,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-2173.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-2173/1/pdf/prb-2025-2173.pdf,doc_00377,scheiweg|25||5809 eh|leunen
FARM0282,coolenstraat|27||6005 nx|weert,Coolenstraat,27,,6005 NX,Weert,,,doc_00378,"Aanvraag Omgevingsvergunning Natura 2000 activiteit intrekken van de verleende natuurvergunning (LBV/LBV+), Coolenstraat 27, 6005 NX Weert",2025-02-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-1908.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-1908/1/pdf/prb-2025-1908.pdf,doc_00378,coolenstraat|27||6005 nx|weert
FARM0283,meerloseweg|11||5808 am|oirlo,Meerloseweg,11,,5808 AM,Oirlo,,,doc_00379,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Meerloseweg 7-9-11, 5808 AM Oirlo",2025-02-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-1912.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-1912/1/pdf/prb-2025-1912.pdf,doc_00379,"meerloseweg|11||5808 am|oirlo,meerloseweg|7||5808 am|oirlo,meerloseweg|9||5808 am|oirlo"
FARM0283,meerloseweg|7||5808 am|oirlo,Meerloseweg,7,,5808 AM,Oirlo,,,doc_00379,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Meerloseweg 7-9-11, 5808 AM Oirlo",2025-02-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-1912.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-1912/1/pdf/prb-2025-1912.pdf,doc_00379,"meerloseweg|11||5808 am|oirlo,meerloseweg|7||5808 am|oirlo,meerloseweg|9||5808 am|oirlo"
